document_id,external_id,name,file_path
4044019342,2-s2.0-84856866574,A variable-structure gradient RBF network with its application to predictive ship motion control,
515410,2-s2.0-85124546678,A New Method for Measuring Calibration Factors of Microwave Power Transfer Standard,
3988,2-s2.0-0031541986,On the hasse-witt invariants of modular curves,
9506,2-s2.0-0028784164,Mutants in a yeast Ran binding protein are defective in nuclear transport,
5324598,2-s2.0-105024532131,Bayesian Prony Modal Identification and Hierarchical Control Strategy for Low-Frequency Oscillation of Ship Microgrid,
68160969,2-s2.0-84856653513,Poseidon gas handling technology: A case study of three esp wells in the Congo,
553584,2-s2.0-85204187818,Variation and influencing factors of PM2.5 concentration during the heating period in Shenyang,
3258974932,2-s2.0-105014099669,Switchable nonlinear optical isolator in MXene,
5924,2-s2.0-17144408849,Vendor-managed inventory and bullwhip reduction in a two-level supply chain,
5264,2-s2.0-85139796515,Engineered living materials for construction,
5911,2-s2.0-0029143721,Borderline hypertensive autosomal dominant polycystic kidney disease patients have enhanced production of renal dopamine. Normalization of renal haemodynamics by DOPA infusion,
5488279,2-s2.0-0032671792,Theoretical and experimental analysis of the scarf joint bonded structure: Influence of the adhesive thickness on the micro-mechanical behavior,
342404,2-s2.0-14944346607,Effect of internal heat exchanger on performance of R134a systems,
364766,2-s2.0-85152967494,Synthesized evaluation of various injection regimens on hydrogen propelled homogeneous charge compression ignition and dual fuel modes for an automotive application,
35449,2-s2.0-0026713864,The comparative effects of abrupt vs. stepwise discontinuation of TPN in rats,
589793,2-s2.0-0033597559,Susceptibility of a number of bivalve species to the protozoan parasite Bonamia ostreae and their ability to act as vectors for this parasite,
4102643001,2-s2.0-85138880569,Additive Manufacturing of Aluminium-Based Alloys and Composites,
6584,2-s2.0-105012588147,"Autonomy, interrupted: constitutional weakening of indigenous activism from civil war to civil society",
4802,2-s2.0-85052822692,Executive compensation and firm risk: an examination across industries,
5231496149,2-s2.0-61449238147,Aberrant regulation and modification of heat shock factor 1 in senescent human diploid fibroblasts,
3203149649,2-s2.0-33750544984,An experimental investigation on the behaviour of self-piercing riveted connections in aluminium alloy AA6060,
82729428,2-s2.0-105015578358,Heritage Identification and Preservation Framework for Industrial Settlements from a HUL Perspective: A Case Study of Tongguan Ancient Town,
55989406,2-s2.0-85153655589,Theory of Plasmonic Excitations,
58237,2-s2.0-105005775232,The increasing role of drought as an inciting factor of bark beetle outbreaks can cause large-scale transformation of Central European forests,
3141214204,2-s2.0-84864244373,Investigation of the stability of the collapsible loess soil under the infrastructure of roads,
8460694,2-s2.0-85186382162,Research progress on the interface and grain control in carbon nanotube reinforced aluminum matrix composites,
118902,2-s2.0-105011653923,Development and compressive performance study of 3D printing auxetic structure–Spacer fabric composites,
3815447,2-s2.0-38449105107,Calcium signalling and mitochondrial motility,
1183104591,2-s2.0-85141933943,Navajo Nation Stores Show Resilience During COVID-19 Pandemic,
782261,2-s2.0-85058478427,IOT Based Environment change Monitoring Controlling in Greenhouse using WSN,
4364482,2-s2.0-105042752926,Analysis Quality Control of Cement Paper Bag Production at PT Xyz,
3144535,2-s2.0-0026507818,Manifestations of pediatric AIDS: Proposed mechanisms of transmission,
60828684,2-s2.0-0031429560,Anaerobic biotechnology for the treatment of wastewaters: A review,
56806,2-s2.0-85076696445,Coordinated transient reactive power control strategy for transmission system connected by VSC-HVDC and LCC-HVDC under commutation failure,
9650373,2-s2.0-85124703544,A PV-coupled Battery Energy Storage System Incorporated with PSO-ANFIS based MPPT Controller for Standalone Mode,
3272703104,2-s2.0-105038892269,Fractional Integral Terminal Sliding Mode Control Using Wavelet Neural Networks for Unmanned Surface Vessels Under Environmental Uncertainties,
19960,2-s2.0-0024189495,"The Brazilian wheat policy: its costs, benefits, and effect on food consumption",
186307,2-s2.0-84954392779,Issues in the implementation and evolution of the commercial recreational cannabis market in Colorado,
7490482,2-s2.0-84957310036,The Signal Transducer and Activator of Transcription 1 (STAT1) inhibits mitochondrial biogenesis in liver and fatty acid oxidation in adipocytes,
225611,2-s2.0-85132742292,Research on investment value system of power grid emerging business based on index screening and G1-entropy weight method,
25748,2-s2.0-85148328264,Asymptotic solutions to nonlinear Hawkes processes: A systematic classification of the steady-state solutions,
86155201,2-s2.0-84907707974,Novel power electronics three-dimensional heat exchanger,
772771,2-s2.0-85163394934,Analysis of Inflectional Behaviour in Indian Languages Using Features Extraction Techniques,
5367174,2-s2.0-84985755312,Characteristics of treeline plant communities in Alaska,
3694,2-s2.0-105010944945,Digital transformation of construction enterprises and carbon emission reduction: evidence from listed companies,
6032300,2-s2.0-85100687784,"A fair trade? Expert perceptions of equity, innovation, and public awareness in China’s future Emissions Trading Scheme",
4632600255,2-s2.0-33846934003,Improving prediction of residue solvent accessibility with SVR and multiple sequence alignment profile,
824560428,2-s2.0-85119072695,Can Geographical Indications promote sustainable shellfish farming? The example of Bay of Mont-Saint-Michel mussels,
7650,2-s2.0-84879966391,Radio emission from air showers. Comparison of theoretical approaches,
152480425,2-s2.0-85121286898,Compressive resistance of concrete produced with recycled concrete aggregate and sugarcane vinasse waste-water,
5683779,2-s2.0-34250799644,An original epoxy-stamp on glass-disc specimen exhibiting stable debonding for identifying adhesive properties between glass and epoxy,
1910972522,2-s2.0-85060201483,Durability studies of steel fibre reinforced concrete,
40926121,2-s2.0-85162245209,Chagas disease vector control strategies: where we are and where we should go from here,
4859,2-s2.0-84958965651,"Partitioning of trace elements, As, Ba, Cd, Cr, Cu, Mn and Pb, in a 2.5 MWth pilot-scale circulating fluidised bed combustor burning an anthracite and a bituminous coal",
8520,2-s2.0-0022833661,Anomalous heat flow and geoid across the Cape Verde Rise: evidence for dynamic support from a thermal plume in the mantle,
8618188,2-s2.0-0020002369,Sulfate aerosol production in coal-fired power plant plumes,
96308,2-s2.0-0032300132,A simulation and comparative study of the CONWIP. Kanban and MRP production control systems in a cold rolling plant,
3131392,2-s2.0-0030217795,Decentralized control of the Tennessee Eastman Challenge Process,
255524881,2-s2.0-0027818161,Numerical and chemical classification of Streptosporangium and some related actinomycetes,
3650897121,2-s2.0-84856947095,Grain charging in protoplanetary discs,
1495362,2-s2.0-84947613755,Auto-ignition of biomass synthesis gas in shock tube at elevated temperature and pressure,
911070277,2-s2.0-84878790643,In-line sputter system prepared L10 ordered fept granular film for HAMR application,
9676,2-s2.0-85030656333,Iron and iron oxide nanoparticles are highly toxic to Culex quinquefasciatus with little non-target effects on larvivorous fishes,
627935,2-s2.0-84958259202,An Extended Kalman Filter as an observer in a sliding mode controller for a metal-polymer composite actuator,
643924870,2-s2.0-105030426254,Synthesis Methods for Polymer Nanocomposite,
332123,2-s2.0-84882981926,"Application of premature centromere separation, satellite association, and premature chromosome condensation in the risk assessment of workers exposed to carcinogens",
615872086,2-s2.0-85202350834,Modeling oxygen transport in Cr doped UO2 fuel with the TAF-ID during power transients,
9289470,2-s2.0-85030832735,Response and fatigue assessment of high speed aluminium hulls using short-term wireless hull monitoring,
4842,2-s2.0-85186862649,Equity assessment of global mitigation pathways in the IPCC Sixth Assessment Report,
1701137,2-s2.0-85058467502,Changes in microbial (Bacteria and archaea) plankton community structure after artificial dispersal in grazer-free microcosms,
42034508,2-s2.0-105040668278,Unlocking Investment for the Water-Energy-Food-Ecosystems Nexus: Key Drivers of Blended Finance for Sustainable Development,
4019,2-s2.0-0030214710,The development of a fuel cell stack electronic simulator for enhanced safety and reliability during test and training,
1929884491,2-s2.0-34548257376,First-principles calculation of vibrational frequencies for monoclinic tribismuth borate BiB3O6,
2271396247,2-s2.0-0023796963,The 1987 Borden Award lecture. Protein metabolism in premature human infants,
4783159,2-s2.0-0020226625,AUTOMATED CIRCUIT CARD ASSEMBLY - PROCESS AND FACILITY.,
811652,2-s2.0-85062530269,Support Vector Machine Based Hybrid Model for Prediction of Road Structures Construction Costs,
7965,2-s2.0-0024896735,Evaluation criteria for noise impacts associated with waste management and emission control,
53302157,2-s2.0-84944716102,"Climate, Inequality, and the Need for Reframing Climate Policy",
48789943,2-s2.0-84889678058,A computationally efficient fuzzy control s cheme for a class of MIMO systems,
736391243,2-s2.0-79960399444,A study on the closed-loop control system for urea-SCR in heavy-duty diesel engine,
560932838,2-s2.0-105000672313,Early-life programming of livestock metabolism by glucocorticoids,
6596717,2-s2.0-85035323349,Construction and demolition waste management on the building site: A literature review,
7243,2-s2.0-85047776795,Kinetics of Oligomerization of 1-Decene Catalyzed by Metallocene/MAO Catalyst,
906548108,2-s2.0-105041886987,AI-Assisted Electromagnetic Radiation Reconfigurable Antennas for Energy-Efficient and Green 6G Wireless Networks: A Comprehensive Review,
9672706,2-s2.0-85065796796,"Proof of principle study of a detailed whole-body image analysis technique, “Imiomics”, regarding adipose and lean tissue distribution",
1480525002,2-s2.0-84871655866,A functional sensor placement optimization method for power systems health monitoring,
2625,2-s2.0-85192768142,Dual-Loop Geometric Control of Stator Flux for Improved LVRT Response in DFIG-Based Wind Turbine Systems,
6642,2-s2.0-84906829648,Comparison of primary target volumes delineated on four-dimensional CT and 18 F-FDG PET/CT of non-small-cell lung cancer,
38033,2-s2.0-84867544428,Spatially-coupled random access on graphs,
9441,2-s2.0-84930240264,Histochemical evaluation of alkaloids in rhizome of Coptis chinensis using laser microdissection and liquid chromatography/mass spectrometry,
